"stage"	"gender"	"ethnicity"
"Regular Member"	"Female"	"White"
"Regular Member"	"Female"	"White"
"Regular Member"	"Female"	"White"
"Regular Member"	"Female"	"Latino"
"Regular Member"	"Female"	"Latino"
"Regular Member"	"Female"	"Latino"
"Regular Member"	"Female"	"Latino"
"Regular Member"	"Female"	"Latino"
"Regular Member"	"Female"	"Latino"
"Regular Member"	"Female"	"Latino"
"Regular Member"	"Female"	"Latino"
"Regular Member"	"Female"	"Latino"
"Regular Member"	"Female"	"Latino"
"Regular Member"	"Female"	"Latino"
"Regular Member"	"Female"	"Latino"
"Regular Member"	"Female"	"Latino"
"Regular Member"	"Female"	"Latino"
"Regular Member"	"Female"	"Latino"
"Regular Member"	"Female"	"Latino"
"Regular Member"	"Female"	"Latino"
"Regular Member"	"Female"	"Arab"
"Regular Member"	"Female"	"Arab"
"Regular Member"	"Female"	"Arab"
"Regular Member"	"Female"	"Arab"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	"Other"
"Regular Member"	"Female"	
"Regular Member"	"Female"	
"Regular Member"	"Female"	
"Regular Member"	"Female"	
"Regular Member"	"Female"	
"Regular Member"	"Female"	
"Regular Member"	"Female"	
"Regular Member"	"Female"	
"Regular Member"	"Female"	
"Regular Member"	"Female"	
"Regular Member"	"Female"	
"Regular Member"	"Female"	
"Regular Member"	"Female"	
"Regular Member"	"Female"	
"Regular Member"	"Female"	
"Regular Member"	"Female"	
"Regular Member"	"Male"	"Black"
"Regular Member"	"Male"	"Black"
"Regular Member"	"Male"	"Black"
"Regular Member"	"Male"	"Black"
"Regular Member"	"Male"	"Black"
"Regular Member"	"Male"	"Black"
"Regular Member"	"Male"	"Black"
"Regular Member"	"Male"	"Black"
"Regular Member"	"Male"	"Black"
"Regular Member"	"Male"	"Black"
"Regular Member"	"Male"	"Black"
"Regular Member"	"Male"	"Black"
"Regular Member"	"Male"	"Black"
"Regular Member"	"Male"	"Black"
"Regular Member"	"Male"	"Black"
"Regular Member"	"Male"	"Black"
"Regular Member"	"Male"	"Black"
"Regular Member"	"Male"	"Black"
"Regular Member"	"Male"	"Black"
"Regular Member"	"Male"	"Black"
"Regular Member"	"Male"	"Native American"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"Asian"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
"Regular Member"	"Male"	"White"
